date,open,high,low,close,volume
2017-04-03,106.51964050125005,106.67684986686182,106.08873646217735,106.49452384605802,1964999
2017-04-04,106.21232603292155,106.92376345558142,106.08062133654661,106.2456391813983,828105
2017-04-05,106.00881149372653,106.6113106932453,105.42154442444648,105.90102691886305,1350300
2017-04-06,106.61907489481297,107.65345612622897,106.34984888986614,106.67840593092126,1600788
2017-04-07,106.60086375477661,107.22372511327502,105.69855364628714,106.56320913269109,1192423
2017-04-10,105.66670822210271,106.13733544542372,104.40918129721409,105.52868708871321,1044348
2017-04-11,104.53515942866441,104.99045308439584,104.1189337841432,104.62332653284176,856978
2017-04-12,103.80728994585994,104.2876326022801,103.35799640392261,103.90332665918234,1672873
2017-04-13,104.1773824227732,105.53013224020775,103.32217030986426,104.36435619946722,844221
2017-04-14,104.36346082714121,104.78107145342038,104.1321265367071,104.53036541483127,1381059
2017-04-17,104.86828450316455,106.40426845770673,103.69496251329261,105.15668649198756,1271458
2017-04-18,104.95982032782322,105.40690442169156,104.35392280521653,104.84504193284103,1961218
2017-04-19,105.31032671328191,105.47002852919448,104.85061336382692,105.02535387840484,1916290
2017-04-20,105.82557509931928,106.1811426164072,105.33486765260095,105.59980341497108,1781019
2017-04-21,105.12915386626057,105.509692078132,103.94891302328594,105.38620417414477,1676850
2017-04-24,105.93467500469193,106.95009513085901,105.46598363354026,105.81961923667293,1451484
2017-04-25,105.53275928797751,106.20757358374935,104.45342995534271,105.30812026817968,1219123
2017-04-26,104.9779839088073,105.50959567762371,104.73696494813018,105.04996571803167,999995
2017-04-27,104.79272561094994,105.64296877318384,104.49051368498384,104.77678160802107,1961655
2017-04-28,103.5131953974766,104.63080592362202,102.41479208790774,103.82590235923755,1261874
2017-05-01,104.31981081942601,105.49951442807655,104.04842852391856,104.27808871274526,1314509
2017-05-02,103.76818576746516,105.13490071873079,103.69392595935288,103.93399578612119,969445
2017-05-03,104.02231073262199,104.8885943290519,103.33975072998408,103.9911703138996,1132151
2017-05-04,104.19429916197218,105.47332942662503,103.10845303211521,104.43887457624,1561518
2017-05-05,104.94518575027053,105.95401213564595,104.41426125232326,104.85979974320902,1311623
2017-05-08,105.62899290909556,106.27861022532548,105.25873705403575,105.46691462279176,1503040
2017-05-09,105.30742758365018,106.33812805483655,104.06525754737686,105.43128507254553,1053851
2017-05-10,104.94287853684679,105.26932092192818,104.07368974992782,105.1221521597421,898492
2017-05-11,104.76251292977237,106.07117224904871,103.68524605752738,105.1024177816197,1862766
2017-05-12,103.69842287219477,104.93922443608963,102.74962480560191,103.7398794340516,1318443
2017-05-15,102.50247404319185,102.74352420381479,101.62814985966773,102.59197434817216,1233407
2017-05-16,101.321524393672,102.58509240792341,100.8227705301247,101.55780157625223,1143314
2017-05-17,100.86464129479629,101.99727761626036,100.36978885244454,100.79614747673983,1589562
2017-05-18,101.09626136682405,101.47827161034823,100.21217214974365,101.16454293885009,1475692
2017-05-19,100.3174431483972,101.13624445177129,99.44044803763035,100.4795773901593,1266856
2017-05-22,100.13777538177045,101.3406524371049,98.99302372413163,100.22114520415832,1917111
2017-05-23,101.47664665436243,102.64795089983664,100.60063200937222,101.31383968988817,1882077
2017-05-24,101.16237585832619,101.36173123331768,100.67798838551204,101.07096672865354,1038232
2017-05-25,101.6949837062169,102.17391686492626,101.07163604673997,101.71482207278211,1570856
2017-05-26,101.0971889187819,101.95941281105051,100.24003713004157,101.00339135907335,1962033
2017-05-29,100.7072413984224,101.1903990059756,100.16267779693743,100.88291567292218,1385902
2017-05-30,100.16902119729075,100.59322320170475,99.20277902882543,100.16415771147922,836222
2017-05-31,99.9599006094652,100.03665453826626,99.21595996573221,99.9378160015296,958571
2017-06-01,100.58625463276509,100.8852320731086,100.52504680367801,100.65719326912637,1601211
2017-06-02,99.38538081643057,100.0777778127295,98.61998261133444,99.32050590309005,1882299
2017-06-05,99.59441687177126,100.50988342318652,98.81893056806618,99.71114374033499,954075
2017-06-06,100.0223606073736,100.81878725915827,98.84397457350839,99.9459288510943,1456180
2017-06-07,99.5991444153099,100.54047041228394,98.99352643995142,99.51676561528107,1396232
2017-06-08,97.98577591297953,98.93563964183289,97.28945194272094,98.41642056348394,1142063
2017-06-09,98.69344870116673,99.05320045821361,97.93014169734874,98.51754969921251,1558009
2017-06-12,97.69660705973,98.21193127092342,97.05043692059674,98.14527315563684,1853512
2017-06-13,98.28148614741538,98.6553323659924,98.15627584731679,98.37238946942678,1087092
2017-06-14,98.58526690091033,98.98872314654986,97.36894076617119,98.43387343296703,865328
2017-06-15,99.70074753442239,100.00251671803822,98.60705606592876,99.74822071387248,1230807
2017-06-16,99.38315894513109,99.67508709179181,98.70708656951996,99.60221199570769,1176892
2017-06-19,98.67231793022019,99.06283792083957,97.99144060913518,98.83446630838489,1672629
2017-06-20,99.17339390943208,99.98266317058862,98.90581447325457,99.02086626457299,1444194
2017-06-21,98.95390674200635,100.0080819399452,98.22398008655209,99.23994173849923,821477
2017-06-22,100.54004709334079,101.67216440433727,99.82453572765942,100.3700717166842,1207777
2017-06-23,101.0800023482259,102.06678529740888,100.20525583124724,101.08835761926625,1682128
2017-06-26,101.24159967289359,102.13592625620784,101.13611235074039,101.42300414771135,1372081
2017-06-27,102.57367271197062,102.87720450846754,101.68382472982708,102.66346963675073,1475431
2017-06-28,101.58229393852227,102.44835117737023,101.19635446502367,101.73752877453175,1117179
2017-06-29,101.39529925136331,101.51781957177768,100.45415935962757,101.26372346756276,1183265
2017-06-30,100.67159337701801,101.22077466932762,99.78559059937456,100.56111274368675,956099
2017-07-03,100.03449523776553,100.79338482703159,99.72352029588367,100.2931253022875,897954
2017-07-04,99.17917775411051,99.77711878232266,98.62722559869164,99.23925602648053,844224
2017-07-05,99.66048428530587,100.16070770291991,98.65293846741835,99.78968982957187,1549269
2017-07-06,99.85064036917062,100.6880926972242,98.91340662847942,99.65727884374974,989175
2017-07-07,98.33631956453499,99.53806401752404,98.20941748101149,98.53586935000487,1488526
2017-07-10,98.01783560941551,98.93312080802173,97.23559533582598,97.78253722120522,1943535
2017-07-11,98.06731910649793,98.82925110593304,97.66667764887755,98.07221703987823,1636663
2017-07-12,98.60428372684709,99.43735107632034,97.82738794036531,98.7764413454557,1490483
2017-07-13,100.3101160561901,100.49822605888816,99.55102072499632,100.41212586710702,940238
2017-07-14,102.70293793667334,103.73286636016314,102.63930543860337,102.82657952188812,1386752
2017-07-17,103.01714112349543,103.91296347780158,102.24569743131411,103.21447973633502,1869413
2017-07-18,102.46129074091048,102.83153687761802,101.52974156914686,102.4467186899759,1261188
2017-07-19,100.57391239039609,101.18976016638558,99.63451228449874,100.75949862325521,1791423
2017-07-20,100.69058078599554,102.15841831448009,100.57194499301457,101.02097486595281,1650104
2017-07-21,100.35410302150926,101.18246407462358,99.9534822371476,100.4112887271151,1120125
2017-07-24,99.85247361845654,100.72127069474328,99.31879750009938,100.12323531123594,969511
2017-07-25,99.56653635238051,100.44060567042173,99.31091175199246,99.67899831523184,820397
2017-07-26,99.47576970314802,100.13536698178362,98.94472432304171,99.61160550059654,1131355
2017-07-27,100.37858041249058,101.10365102613973,100.24628248122126,100.50992921108089,1199476
2017-07-28,100.98377481989513,101.3714067402913,100.50015652606774,100.6815846161553,1587082
2017-07-31,100.60766467274671,101.16687355885102,99.77524621101651,100.59915223899611,1487089
2017-08-01,99.85075182293188,100.68793154715155,99.46271088539874,99.81401462471138,1374877
2017-08-02,98.267463765063,98.62452957068153,97.41438747727676,98.53000656877404,1667470
2017-08-03,98.09527964130419,99.13844362418338,97.99196097713089,98.19160017112128,1724111
2017-08-04,98.2252504431277,98.59401403547018,97.50902293871496,98.19353845251956,1656187
2017-08-07,99.48390548726248,100.46894015182032,98.98632085322788,99.6370270097147,1876531
2017-08-08,99.9217336712538,100.71025015683762,98.82136900798983,99.78581598354663,1231687
2017-08-09,100.43716326037136,101.42415884042835,99.48145914097385,100.61868388174501,1788047
2017-08-10,100.21961807084995,101.01400251307476,99.73666615662049,100.26268582771787,1304908
2017-08-11,99.27408755570552,100.5070386099376,98.51352780802551,99.36143395268296,1021049
2017-08-14,98.66591688531211,99.29204663716959,98.33415627232147,98.64160360529173,974948
2017-08-15,98.02084012977147,98.99045330554027,97.31757210416272,98.1151027535906,909764
2017-08-16,99.80443709491982,100.70493999728986,99.66126324046843,99.84500815952771,1946700
2017-08-17,99.20056540323031,99.5549631582165,98.65516572734953,99.23571421068665,1003328
2017-08-18,99.83848164174924,100.3241916552363,99.57876497672353,99.94858316551729,1802303
2017-08-21,99.34611302630437,99.88021726424127,98.21572860043432,99.27387730253227,1740236
2017-08-22,100.09728576677718,100.46699771433836,99.49952413949887,100.0615055172511,1327089
2017-08-23,100.40196010928359,100.88902119951494,99.66963844226929,100.41530740411292,1896597
2017-08-24,100.26991106629464,100.8359727879004,99.80421835428174,100.33469592528925,1889958
2017-08-25,100.46702450214832,101.21494548425676,99.96374974209361,100.34712814329477,1910538
2017-08-28,99.83245600473663,100.17025747282277,99.54957300311197,99.86778436984902,1396266
2017-08-29,100.22378950626772,101.24748544947381,99.12267851759798,100.26991827424558,1157858
2017-08-30,99.96627582427035,100.5192560836104,98.98167350026372,99.95058008044643,852568
2017-08-31,99.27191148457263,100.1278147741424,98.8186593783904,99.01991767406061,1808409
2017-09-01,97.85971365432341,98.19772769782612,96.97042954791279,98.05686033656018,1847561
2017-09-04,98.34997988996065,98.93069738110839,97.71459684081445,98.23653777632515,1443482
2017-09-05,99.24754212960724,99.61224872646402,99.18034543668111,99.53018363961611,885130
2017-09-06,99.73500721588843,100.56011143047307,99.04684711748261,99.7025131960003,1787350
2017-09-07,99.88820546359499,100.33297426842317,99.4539029453009,99.65276342899384,1157959
2017-09-08,99.99909350651401,101.1407238938368,99.63463921999991,99.92584758177311,1458037
2017-09-11,101.04665142988114,101.47381892072343,100.16166796875612,101.02079640789925,1591343
2017-09-12,101.1586860529924,101.95086229001318,100.80896697799469,101.24379910313283,975071
2017-09-13,100.96163695469407,101.3109598893716,99.87097039751227,100.95693530937717,875306
2017-09-14,101.8617179184211,102.67787667279708,101.04097199305502,101.90024581269587,895063
2017-09-15,102.17578819516754,102.89697284260893,101.14674925873526,102.29639205201053,1950869
2017-09-18,103.56252576573733,104.10097831850202,102.77807280509194,103.6075757304114,1948662
2017-09-19,103.83715502858297,104.13230461505553,102.71715372749566,103.80626521752174,1312191
2017-09-20,102.72228523254532,103.0239498383437,102.24366371188259,102.8406368704637,1310963
2017-09-21,101.6438612232597,101.95812087050267,100.95114645387436,101.76694047433644,1288171
2017-09-22,102.95585205637533,104.40320633358985,102.29356386927446,103.16634908035067,1220624
2017-09-25,104.70720871933429,105.25603923503796,103.5059074658251,104.6458770747591,1452571
2017-09-26,104.62824539717111,104.68288139228224,104.29219152417376,104.5427310225269,1227563
2017-09-27,104.30588965981904,105.50109758546904,103.52436882799249,104.26965692725281,1539391
2017-09-28,105.69617042884299,105.77330423103773,104.57490780774349,105.54336941005636,1254721
2017-09-29,104.67364638395325,105.22985497215177,104.16213457535014,104.65985206310626,1555907
2017-10-02,104.02129261659613,104.93158214093961,102.87095221880779,103.96016233556735,1933996
2017-10-03,104.59126483502588,105.7436400229824,104.04288902492829,104.54361843918578,1046977
2017-10-04,104.24670205444842,105.1679005284091,103.9868097368738,104.26101813788577,875245
2017-10-05,104.22062223147665,104.91193955748467,103.46850826570471,104.30367223043764,1431958
2017-10-06,104.56038510068129,105.78437769405804,103.65812289166686,104.2142656672862,942873
2017-10-09,104.47224798033011,104.64266365572969,104.40176199593331,104.54312052897012,1077656
2017-10-10,105.6688515483161,107.02785046914312,105.53114983812274,105.77450087211955,1747581
2017-10-11,105.96776668571627,107.0558440154861,105.60805990250508,105.8988249902099,1301469
2017-10-12,106.53391420621271,107.72525049691914,105.49825503021557,106.49368284987257,1459291
2017-10-13,104.58758768957014,105.16791937206654,103.46238689300934,104.808438702782,1731387
2017-10-16,104.99126376074132,105.2157632026052,104.10464755623926,104.81475389331112,954244
2017-10-17,104.14221317140301,105.0035303164907,103.96371312445945,104.15692969804715,1374369
2017-10-18,103.02074854538228,103.85648360789821,102.33609140539646,103.19270852843793,841352
2017-10-19,102.69922452422358,103.36845699092592,101.45645498002014,102.51641968744627,1398986
2017-10-20,102.38477946547526,103.52464155801137,101.35600943665578,102.2887800790595,1069081
2017-10-23,102.89186644476823,103.87405677906895,102.49597672765897,103.08740397151254,1893498
2017-10-24,102.31725162028204,102.73442300798538,101.84881136826999,102.04522209382887,1112972
2017-10-25,102.21708427761477,102.73846964426482,101.00741245127651,102.11617347808229,1040202
2017-10-26,101.76563475830797,101.97430800499063,100.71520778135783,101.76719120338049,817055
2017-10-27,101.7886768380515,102.06468818098651,101.43295402976456,101.54645521396328,959936
2017-10-30,102.43488837316411,102.65497237441298,101.3891547766456,102.41041774428253,1059308
2017-10-31,102.8941964360208,103.90882483221603,102.72771925094727,102.89853099678193,1073651
2017-11-01,103.94912643617745,104.94766271449849,103.8215016712461,104.05218494086064,1685982
2017-11-02,104.06117019102489,104.7478664922024,103.01141343544029,103.97042733279709,1865054
2017-11-03,103.51366306383346,104.01107003197407,102.75002179870056,103.43971355220627,1826520
2017-11-06,103.30338194753831,104.14919743004802,102.75698907811876,103.30110723548083,1947633
2017-11-07,103.42558688851992,104.56807565690079,102.29882559709624,103.54828949201746,1877882
2017-11-08,103.76155554933013,104.8649748135929,102.68815577741596,103.7413369041677,1346594
2017-11-09,102.88078057189452,103.59025742370655,102.76116418269031,102.89155313010501,1267896
2017-11-10,102.80636372123917,104.03518747170654,102.02657711496983,103.01241032676162,1579146
2017-11-13,103.01917511744097,103.90583419206943,102.05274449512426,103.24711568760239,1183296
2017-11-14,105.4843351045522,106.11271541797299,104.67507320298107,105.39498860367374,1524436
2017-11-15,106.61981508059591,108.15637130691879,105.36121473090643,107.03756476414303,1999833
2017-11-16,106.390040365673,106.91595828062341,105.46498076988577,106.35727001135422,1037740
2017-11-17,106.08465950026772,106.69722003993417,105.90456544604268,106.16079001292213,1723208
2017-11-20,105.17837756025645,105.59977267589957,104.68051485241399,104.97238291461024,1922590
2017-11-21,104.4471459623664,105.20027354518123,103.40248392390608,104.52451525039635,1444822
2017-11-22,104.9396283786072,105.6496263334571,103.58180105946208,104.83592192521287,1227228
2017-11-23,105.83674448712141,106.75708506745396,105.66413517447607,105.899794128232,1105725
2017-11-24,105.3492736467823,105.9235089988487,105.15710623122408,105.33130178515877,1001592
2017-11-27,104.94454951583437,105.25992140993374,103.85598684269797,104.82868710661155,1185566
2017-11-28,103.0181390221932,104.16887920261618,102.8903888817658,103.08966609371166,1695865
2017-11-29,103.15591101713724,103.61794737138138,102.8692284293756,103.00194038692914,1418437
2017-11-30,102.02387481204792,103.31174377528879,100.93003710631707,102.17617318162009,1065758
2017-12-01,101.83509483737508,102.12884461763011,100.80222421997755,101.79011487844551,1450499
2017-12-04,101.26401464104694,101.96685383581172,100.04830758861014,101.12406302483232,1770876
2017-12-05,101.19340389665591,101.86847253941475,100.28649976747177,101.09331582873136,816414
2017-12-06,100.01325484123517,101.01633280512196,99.30680812864597,99.72657411817045,824713
2017-12-07,98.4944306663927,98.81411076289865,97.4186152316559,98.60735176035732,1951280
2017-12-08,100.1389709311534,101.4467877880048,99.74489198227336,100.34656025633278,1697902
2017-12-11,99.21485990274896,100.01999149031553,98.85090262540825,99.36306017157311,1490727
2017-12-12,98.63698625093456,99.35114347135114,97.48562581388941,98.53936686239956,1887203
2017-12-13,100.11785537212727,100.75529698424673,99.20982944509562,100.04313471534081,1506989
2017-12-14,102.45722052414497,102.55089577038403,101.33511579675906,102.44150753459039,1424834
2017-12-15,101.36051213466682,102.16271058140697,101.12810618160526,101.53153546485221,1053765
2017-12-18,101.39493027891933,101.7529376402887,100.11864846307763,101.27842960614231,1772797
2017-12-19,101.41460867865062,102.05245844181286,100.64927980482052,101.60125599409753,1717984
2017-12-20,103.24165377168293,104.0639393080769,102.21918862445534,103.06248743153168,1154719
2017-12-21,102.73651665190292,103.3758991086718,101.1715759704527,102.29805107925365,1684717
2017-12-22,102.19961643474036,102.3602751971202,101.64514736367367,102.1434705468953,1672519
2017-12-25,102.91684988100457,103.05475585190746,101.92459336201132,102.82691106839177,914189
2017-12-26,103.15530468694932,103.50364463868469,102.34409991803729,103.23162275755182,992488
2017-12-27,102.68817472706182,103.24528173469471,101.70656241807708,102.96776515725713,1513993
2017-12-28,102.81085161659342,103.67519668208844,101.69896848956803,102.90388486249992,1548304
2017-12-29,101.65711588092923,102.08316896734372,100.81125753334354,101.82404039469444,1589832
2018-01-01,101.45526613975284,102.75776360974362,101.3256210331406,101.67595449695553,1247866
2018-01-02,101.76741331030462,102.06378521517598,101.24063660655587,101.50517065055371,1802681
2018-01-03,101.781291347013,101.93884996896139,100.57261994381379,101.73964994141389,1334782
2018-01-04,101.39196528227899,102.46378777631868,100.15477419935954,101.33425224667567,1047309
2018-01-05,101.71585067504371,102.1595171635401,100.53337816589848,101.76302124931769,938142
2018-01-08,102.61038802251421,103.19045816871682,102.51565881983136,102.63700247708965,1853161
2018-01-09,102.95970835140831,104.14671058877512,102.30737487881295,102.81095878075782,1648585
2018-01-10,103.14208407356146,104.31886358089572,102.1894394336388,103.14708729296875,1353777
2018-01-11,103.31958675386119,104.22069309920349,102.29193811705505,103.23740555590231,1051158
2018-01-12,103.25357642937958,103.4174678430478,103.09994002180791,103.283942574344,915828
2018-01-15,102.68295087081177,103.48805347311921,101.91189204470919,102.73567783454037,983340
2018-01-16,102.8250302250434,104.26605546429704,102.60467612221679,103.04248812935548,926745
2018-01-17,102.70307763823274,104.18188654533226,102.06920376075126,103.0086655758703,1435292
2018-01-18,104.75413606483677,104.97539777431321,104.41301620883922,104.7952517327357,1037365
2018-01-19,106.17939227821284,106.7159830018,106.05240202679775,106.17039486406668,953373
2018-01-22,106.3410111048977,106.98645606334695,106.18998311323213,106.54656020197334,1139300
2018-01-23,105.94031858095882,106.15682787892545,104.77759509486168,105.94579728155222,1639292
2018-01-24,105.0628718776678,105.95487463209544,104.10224839712437,105.05440146266973,1395686
2018-01-25,105.76484814390466,106.49521798456594,104.57859216764847,106.10800269889333,984456
2018-01-26,106.2331102262767,106.85422009814357,105.605816009865,106.37913548147651,1698501
2018-01-29,106.90187088346018,107.06640644806048,106.27540671845394,106.83660484593563,1387474
2018-01-30,105.46449347492887,106.12118152973203,104.91615685568621,105.40329757527846,1024071
2018-01-31,106.05219921471611,106.48239599079459,105.24752480143722,106.23604200002565,1629467
2018-02-01,106.6962952266532,107.27982151935326,106.18634358271137,106.67094252232177,1991182
2018-02-02,105.93733955532058,106.1649391021373,104.8144569869463,105.77512168231351,1448283
2018-02-05,105.54718236800753,106.75773189448365,104.40008601259383,105.42429881026847,993826
2018-02-06,105.67939625812706,105.92357463864214,104.56213118972803,105.69450303398402,1171480
2018-02-07,105.71221082227058,106.4742612916594,105.36418395091123,105.78646916502976,1519253
2018-02-08,105.48732341347765,105.87897565639148,104.79524708013392,105.58699930692453,1999268
2018-02-09,105.62117040528582,105.76673335564438,105.22311609478305,105.54710486975544,1914728
2018-02-12,105.41280718751797,105.71076166456105,105.28376191864834,105.38196652696745,1919857
2018-02-13,105.65781231979663,105.77719531808093,104.64613272974536,105.558154232071,1799008
2018-02-14,106.87733264508458,107.10210314699239,106.12815366865804,106.85619534418109,1489785
2018-02-15,104.86020547120474,105.50772435100843,103.80730647026667,104.7315798081899,1577467
2018-02-16,104.59521144209204,105.43154204364501,104.42270064986587,104.5803726585709,1680730
2018-02-19,104.89861711440709,105.05642741989496,103.52338018933924,104.77529312903546,1658591
2018-02-20,105.20820853920485,105.79439860603847,103.81693844300811,105.07096126084947,1566468
2018-02-21,104.67947978457872,105.55892028186199,104.06736673659971,104.80595856158226,961046
2018-02-22,103.10944034026798,103.72004132478763,102.03094908171705,103.3898559691341,1855707
2018-02-23,103.94827084016323,104.44502941176484,103.3658170072023,103.70816163028312,811595
2018-02-26,105.23906083533653,105.37861845935313,104.25366602824924,105.19856064176591,1311149
2018-02-27,103.69497795179096,104.27750351062629,102.59466044569041,103.96234090250111,1320978
2018-02-28,104.618253921356,105.34491400404676,103.5858117281063,104.73039181479913,1995253
2018-03-01,104.62351036665035,105.86749280393882,103.47469191213246,104.50251615808477,907422
2018-03-02,104.45443536974238,105.74776489032408,103.84600851977356,104.49827398893451,1370955
2018-03-05,103.58877546960346,104.88812842247096,102.56015090410911,103.66840235347496,1229303
2018-03-06,103.65528588775773,104.21144764446417,102.5645920741289,103.43792940929102,917242
2018-03-07,104.40211227721636,104.71568123597676,104.19088685506401,104.56637881392996,1068491
2018-03-08,104.9763795680367,105.54585746023267,104.78604472682167,105.10221109207261,1306497
2018-03-09,106.65068181824434,106.99555976158356,105.61711817761845,106.61687576991984,1899616
2018-03-12,107.73738165902314,107.80875289206753,106.84599772069261,107.6743187058318,1265858
2018-03-13,108.18232893779015,108.35489993043177,107.40212117479052,108.10184554073987,1856067
2018-03-14,109.81983913121564,110.44709790291176,108.4708585969386,109.66993600416698,1680515
2018-03-15,110.1381010104449,110.62338251655136,109.21507095518592,110.10530417129681,1782731
2018-03-16,110.96833945949,111.25397948877861,110.32633030404664,110.88694002825822,1824489
2018-03-19,110.6309256178173,111.64071076932008,110.04898307557472,110.67395718952014,1656733
2018-03-20,110.79315183465043,111.30355697861276,109.95625945318719,110.78273300056985,1680112
2018-03-21,110.23371795798198,111.36873726786108,109.1971957826548,110.21593998687898,984886
2018-03-22,111.1778085918947,111.5414975910763,110.36505972440013,111.14194895284813,1660459
2018-03-23,110.27639692270529,111.01431420462067,109.44922825030208,110.14875547516489,858040
2018-03-26,110.98254641827535,111.27305444245336,109.90779004628313,110.89020608965437,1684881
2018-03-27,110.77838702266418,111.46476515498289,109.81724134870991,110.77104007756363,1584665
2018-03-28,111.72839926724308,112.11623835794582,110.60564184921824,111.86416757439544,1708320
2018-03-29,112.60023462444651,112.86576333842581,112.45152142641881,112.58880608521918,1570709
2018-03-30,114.2872983829019,115.1539291604624,113.23791817849374,114.29210170018298,1242424
2018-04-02,115.047305372908,115.45382956908847,114.27693973246558,115.0139775000969,1243309
